Milliseconds,Voltage 
149624,-6651
149639,-6645
149653,-6637
149667,-6660
149683,-6616
149697,-6584
149711,-6595
149726,-6616
149740,-6623
149755,-6668
149770,-6648
149784,-6687
149798,-6700
149813,-6709
149828,-6687
149842,-6669
149857,-6651
149871,-6621
149886,-6642
149901,-6630
149915,-6669
149929,-6716
149944,-6690
149959,-6697
149974,-6691
149988,-6734
150002,-6728
150018,-6759
150032,-6729
150046,-6770
150061,-6766
150075,-6758
150090,-6773
150105,-6747
150119,-6719
150133,-6703
150149,-6714
150163,-6706
150177,-6680
150192,-6723
150206,-6703
150221,-6730
150236,-6694
150250,-6654
150264,-6650
150279,-6659
150294,-6660
150308,-6675
150323,-6631
150337,-6631
150352,-6674
150367,-6644
150381,-6628
150395,-6622
150410,-6598
150425,-6578
150439,-6542
150454,-6565
150468,-6578
150483,-6617
150498,-6624
150512,-6596
150526,-6639
150541,-6601
150556,-6610
150571,-6594
150585,-6568
150599,-6613
150615,-6642
150629,-6628
150643,-6586
150658,-6625
150672,-6583
150687,-6590
150702,-6617
150716,-6634
150730,-6661
150745,-6676
150760,-6676
150774,-6719
150789,-6766
150803,-6756
150818,-6797
150833,-6820
150847,-6833
150861,-6803
150876,-6777
150891,-6802
150905,-6792
150920,-6799
150934,-6779
150949,-6757
150964,-6737
150978,-6713
150992,-6754
151007,-6716
151022,-6670
151036,-6648
151051,-6646
151065,-6634
151080,-6661
151095,-6631
151109,-6587
151123,-6594
151138,-6601
151153,-6567
151168,-6588
151182,-6607
151196,-6569
151211,-6549
151226,-6539
151240,-6578
151255,-6572
151269,-6601
151284,-6565
151299,-6559
151313,-6537
151327,-6537
151342,-6505
151357,-6467
151371,-6498
151386,-6494
151400,-6525
151415,-6544
151430,-6544
151444,-6577
151458,-6529
151473,-6487
151488,-6514
151502,-6553
151517,-6582
151531,-6627
151546,-6595
151561,-6569
151575,-6559
151589,-6568
151604,-6560
151619,-6558
151633,-6563
151648,-6578
151662,-6568
151676,-6552
151692,-6524
151706,-6492
151720,-6531
151735,-6527
151750,-6562
151764,-6579
151779,-6537
151793,-6489
151808,-6467
151823,-6498
151837,-6470
151852,-6497
151866,-6526
151881,-6516
151896,-6502
151910,-6545
151924,-6546
151939,-6546
151954,-6538
151968,-6543
151983,-6566
151997,-6587
152012,-6583
152027,-6559
152041,-6574
152055,-6558
152070,-6583
152085,-6547
152099,-6574
152114,-6607
152128,-6577
152142,-6549
152158,-6545
152172,-6503
152186,-6512
152201,-6553
152216,-6507
152230,-6507
152245,-6528
152259,-6490
152273,-6472
152289,-6479
152303,-6473
152317,-6451
152332,-6439
152347,-6468
152361,-6481
152376,-6490
152390,-6444
152404,-6396
152420,-6362
152434,-6328
152449,-6347
152463,-6362
152478,-6348
152493,-6344
152507,-6373
152521,-6363
152536,-6343
152551,-6356
152565,-6320
152580,-6351
152594,-6366
152608,-6379
152624,-6375
152638,-6367
152652,-6349
152667,-6364
152682,-6391
152696,-6387
152711,-6387
152725,-6377
152739,-6353
152755,-6396
152769,-6411
152783,-6420
152798,-6433
152813,-6476
152827,-6448
152842,-6428
152856,-6431
152870,-6393
152886,-6398
152900,-6366
152914,-6354
152929,-6403
152944,-6440
152958,-6398
152973,-6415
152987,-6403
153001,-6377
153017,-6331
153031,-6332
153046,-6294
153060,-6341
153074,-6384
153090,-6372
153104,-6415
153118,-6401
153133,-6367
153148,-6351
153162,-6319
153177,-6285
153191,-6265
153205,-6302
153221,-6276
153235,-6279
153249,-6243
153264,-6207
153279,-6173
153293,-6145
153308,-6143
153322,-6162
153336,-6150
153352,-6155
153366,-6151
153380,-6162
153395,-6146
153410,-6140
153424,-6102
153439,-6137
153453,-6137
153467,-6135
153483,-6121
153497,-6140
153511,-6165
153526,-6125
153540,-6160
153555,-6156
153570,-6142
153584,-6183
153598,-6200
153614,-6229
153628,-6213
153643,-6207
153657,-6226
153671,-6220
153687,-6247
153701,-6290
153715,-6337
153730,-6303
153745,-6320
153759,-6304
153774,-6323
153788,-6281
153802,-6282
153818,-6309
153832,-6263
153846,-6272
153861,-6287
153876,-6296
153890,-6250
153905,-6222
153919,-6253
153933,-6294
153949,-6258
153963,-6271
153977,-6318
153992,-6363
154006,-6333
154021,-6338
154036,-6353
154050,-6339
154064,-6358
154080,-6379
154094,-6412
154108,-6402
154123,-6394
154137,-6443
154152,-6421
154167,-6403
154181,-6401
154195,-6399
154211,-6385
154225,-6386
154240,-6360
154254,-6399
154268,-6448
154284,-6483
154298,-6528
154312,-6557
154327,-6515
154342,-6503
154356,-6526
154371,-6549
154385,-6590
154399,-6542
154415,-6545
154429,-6556
154443,-6563
154458,-6592
154472,-6566
154487,-6528
154502,-6529
154516,-6483
154530,-6498
154546,-6464
154560,-6485
154574,-6459
154589,-6427
154603,-6401
154618,-6408
154633,-6439
154647,-6444
154661,-6408
154677,-6451
154691,-6466
154705,-6483
154720,-6518
154734,-6567
154749,-6572
154764,-6532
154778,-6573
154792,-6616
154808,-6663
154822,-6663
154836,-6676
154851,-6668
154865,-6648
154881,-6636
154895,-6622
154909,-6586
154924,-6576
154938,-6583
154953,-6588
154968,-6591
154982,-6640
154996,-6606
155012,-6645
155026,-6660
155040,-6683
155055,-6688
155069,-6646
155084,-6689
155099,-6689
155113,-6692
155127,-6678
155143,-6681
155157,-6718
155171,-6749
155186,-6772
155200,-6803
155215,-6795
155230,-6783
155244,-6763
155258,-6755
155274,-6772
155288,-6809
155302,-6767
155317,-6798
155331,-6774
155346,-6732
155361,-6737
155375,-6770
155389,-6781
155404,-6802
155419,-6803
155433,-6803
155448,-6795
155462,-6830
155478,-6784
155492,-6744
155506,-6700
155521,-6676
155535,-6662
155550,-6628
155565,-6612
155579,-6588
155593,-6629
155609,-6585
155623,-6553
155637,-6566
155652,-6542
155666,-6569
155681,-6572
155696,-6528
155710,-6482
155724,-6529
155740,-6511
155754,-6554
155768,-6534
155783,-6555
155797,-6515
155812,-6526
155827,-6512
155841,-6531
155855,-6572
155870,-6530
155885,-6561
155899,-6594
155914,-6584
155928,-6584
155943,-6599
155958,-6553
155972,-6586
155986,-6546
156001,-6514
156016,-6470
156030,-6507
156045,-6516
156059,-6529
156075,-6487
156089,-6532
156103,-6522
156118,-6518
156132,-6504
156147,-6486
156162,-6460
156176,-6491
156190,-6532
156206,-6522
156220,-6474
156234,-6511
156249,-6507
156263,-6485
156278,-6492
156293,-6515
156307,-6501
156321,-6467
156336,-6441
156351,-6444
156365,-6483
156380,-6471
156394,-6482
156409,-6521
156424,-6503
156438,-6546
156452,-6538
156467,-6551
156482,-6564
156496,-6609
156511,-6642
156525,-6657
156540,-6609
156555,-6599
156569,-6638
156583,-6647
156598,-6621
156613,-6646
156627,-6644
156642,-6675
156656,-6714
156672,-6704
156686,-6680
156700,-6640
156715,-6606
156729,-6629
156744,-6672
156759,-6683
156773,-6641
156787,-6619
156802,-6599
156817,-6620
156831,-6584
156846,-6564
156860,-6575
156875,-6543
156890,-6503
156904,-6479
156918,-6526
156933,-6518
156948,-6521
156962,-6554
156977,-6565
156991,-6594
157006,-6627
157021,-6654
157035,-6695
157049,-6675
157064,-6639
157079,-6644
157093,-6647
157108,-6637
157122,-6674
157137,-6642
157152,-6679
157166,-6714
157180,-6710
157195,-6749
157210,-6782
157224,-6793
157239,-6775
157253,-6790
157267,-6795
157283,-6824
157297,-6863
157312,-6841
157326,-6866
157341,-6844
157356,-6885
157370,-6871
157384,-6908
157399,-6908
157414,-6915
157428,-6962
157443,-6973
157457,-6927
157472,-6889
157487,-6863
157501,-6866
157515,-6903
157530,-6865
157545,-6866
157559,-6889
157574,-6896
157588,-6923
157603,-6934
157618,-6941
157632,-6968
157646,-6989
157661,-6975
157676,-6943
157690,-6939
157705,-6929
157719,-6885
157733,-6934
157749,-6957
157763,-6962
157777,-6930
157792,-6967
157807,-7016
157821,-7016
157836,-7063
157850,-7023
157864,-7013
157880,-7040
157894,-7008
157908,-7039
157923,-7003
157938,-6959
157953,-6984
157967,-6989
157981,-7036
157996,-7057
158011,-7019
158025,-7003
158040,-6967
158054,-6970
158069,-6950
158084,-6912
158098,-6921
158112,-6970
158127,-7009
158142,-6965
158156,-7012
158171,-6968
158185,-6934
158199,-6920
158215,-6941
158229,-6942
158243,-6922
158258,-6894
158273,-6892
158287,-6933
158302,-6905
158316,-6940
158330,-6918
158346,-6902
158360,-6917
158374,-6938
158389,-6928
158404,-6884
158418,-6915
158433,-6889
158447,-6936
158461,-6943
158477,-6895
158491,-6932
158505,-6908
158520,-6892
158535,-6846
158550,-6855
158564,-6843
158578,-6811
158593,-6858
158608,-6903
158622,-6916
158637,-6953
158651,-6909
158665,-6944
158681,-6910
158695,-6896
158709,-6931
158724,-6921
158739,-6895
158753,-6906
158768,-6868
158782,-6868
158796,-6909
158812,-6889
158826,-6890
158840,-6848
158855,-6867
158870,-6882
158884,-6915
158899,-6883
158913,-6902
158927,-6909
158943,-6879
158957,-6926
158971,-6892
158986,-6935
159001,-6925
159015,-6917
159030,-6917
159044,-6936
159058,-6969
159074,-7000
159088,-7025
159102,-7072
159117,-7062
159131,-7062
159147,-7022
159161,-7065
159175,-7094
159190,-7103
159205,-7144
159219,-7134
159234,-7096
159248,-7056
159262,-7030
159278,-7018
159292,-7018
159306,-6998
159321,-6984
159336,-7021
159350,-7058
159365,-7016
159379,-6992
159393,-6988
159409,-7005
159423,-7050
159437,-7089
159452,-7128
159467,-7159
159481,-7113
159496,-7144
159510,-7155
159524,-7194
159540,-7170
159554,-7211
159568,-7240
159583,-7196
159597,-7237
159612,-7242
159627,-7291
159641,-7243
159655,-7227
159671,-7199
159685,-7242
159699,-7291
159714,-7336
159728,-7381
159744,-7373
159758,-7386
159772,-7352
159787,-7334
159802,-7292
159816,-7262
159831,-7238
159845,-7239
159859,-7248
159875,-7240
159889,-7234
159903,-7237
159918,-7233
159933,-7254
159947,-7226
159962,-7267
159976,-7251
159990,-7262
160006,-7230
160020,-7216
160034,-7176
160049,-7201
160063,-7202
160078,-7221
160093,-7177
160107,-7149
160121,-7184
160137,-7219
160151,-7244
160165,-7216
160180,-7174
160194,-7132
160209,-7155
160224,-7109
160238,-7140
160252,-7149
160268,-7115
160282,-7154
160296,-7148
160311,-7106
160325,-7066
160340,-7062
160355,-7063
160369,-7031
160384,-7074
160399,-7028
160413,-7051
160428,-7005
160442,-7026
160456,-7045
160472,-7074
160486,-7091
160500,-7051
160515,-7007
160529,-6983
160544,-6998
160559,-7003
160573,-6975
160587,-6927
160603,-6944
160617,-6906
160631,-6935
160646,-6919
160660,-6934
160675,-6888
160690,-6935
160704,-6954
160718,-6997
160734,-6955
160748,-6955
160762,-6933
160777,-6885
160791,-6883
160806,-6892
160821,-6862
160835,-6899
160849,-6871
160865,-6910
160879,-6959
160893,-6988
160908,-6991
160922,-7012
160937,-7059
160952,-7053
160966,-7027
160980,-6995
160995,-6949
161010,-6964
161025,-6958
161039,-6950
161053,-6991
161069,-6953
161083,-6970
161097,-6971
161112,-6984
161126,-6974
161141,-6934
161156,-6894
161170,-6939
161184,-6988
161200,-6997
161214,-7038
161228,-7073
161243,-7090
161257,-7056
161272,-7040
161287,-7024
161301,-7061
161315,-7039
161331,-7066
161345,-7109
161359,-7124
161374,-7116
161388,-7110
161403,-7108
161418,-7068
161432,-7115
161446,-7118
161461,-7139
161476,-7103
161490,-7136
161505,-7096
161519,-7141
161534,-7117
161549,-7118
161563,-7121
161577,-7097
161592,-7087
161607,-7102
161622,-7133
161636,-7125
161650,-7174
161666,-7193
161680,-7238
161694,-7287
161709,-7287
161723,-7253
161738,-7282
161753,-7331
161767,-7323
161781,-7336
161797,-7377
161811,-7400
161825,-7407
161840,-7405
161854,-7406
161869,-7392
161884,-7354
161898,-7387
161912,-7343
161927,-7297
161942,-7322
161956,-7278
161971,-7305
161985,-7301
162000,-7336
162015,-7371
162029,-7365
162043,-7380
162058,-7356
162073,-7389
162087,-7400
162102,-7425
162116,-7452
162131,-7489
162146,-7498
162160,-7452
162174,-7489
162189,-7536
162204,-7549
162219,-7545
162233,-7507
162247,-7489
162263,-7490
162277,-7460
162291,-7424
162306,-7441
162320,-7456
162335,-7422
162350,-7408
162364,-7449
162378,-7431
162393,-7391
162408,-7426
162422,-7427
162437,-7456
162451,-7412
162466,-7376
162481,-7385
162495,-7392
162509,-7358
162524,-7346
162539,-7355
162553,-7362
162568,-7326
162582,-7337
162597,-7317
162612,-7322
162626,-7280
162640,-7250
162655,-7230
162670,-7224
162684,-7206
162699,-7215
162713,-7169
162728,-7159
162743,-7159
162757,-7182
162771,-7215
162786,-7171
162801,-7155
162816,-7168
162830,-7183
162844,-7161
162859,-7184
162874,-7172
162888,-7201
162903,-7204
162917,-7158
162932,-7163
162947,-7206
162961,-7207
162975,-7220
162990,-7249
163005,-7256
163019,-7289
163034,-7279
163048,-7308
163063,-7327
163078,-7362
163092,-7342
163106,-7308
163121,-7302
163136,-7347
163150,-7358
163165,-7403
163179,-7383
163194,-7379
163209,-7406
163223,-7358
163237,-7361
163252,-7404
163267,-7439
163281,-7444
163296,-7471
163310,-7427
163324,-7438
163340,-7447
163354,-7417
163368,-7438
163383,-7465
163398,-7465
163412,-7482
163427,-7468
163441,-7509
163456,-7483
163471,-7471
163485,-7474
163500,-7436
163514,-7430
163529,-7406
163544,-7392
163558,-7350
163572,-7302
163587,-7313
163602,-7356
163616,-7373
163631,-7374
163645,-7379
163660,-7384
163675,-7362
163689,-7381
163703,-7351
163718,-7349
163733,-7350
163747,-7344
163762,-7363
163776,-7404
163790,-7435
163806,-7391
163820,-7389
163834,-7385
163849,-7424
163864,-7469
163878,-7482
163893,-7491
163907,-7471
163921,-7463
163937,-7502
163951,-7519
163965,-7530
163980,-7518
163995,-7476
164009,-7523
164024,-7493
164038,-7538
164052,-7569
164068,-7612
164082,-7588
164097,-7544
164111,-7559
164126,-7537
164141,-7509
164155,-7520
164169,-7488
164184,-7474
164199,-7472
